2022-2135 - Chef-fe de projet hydrogéologue H/F|"<b>Métier : </b>F13 Hydrogéologie/Chef·fe de projet<br />
Rejoindre le Bureau de Recherche Géologique et Minière (BRGM), c'est intégrer l'établissement public de référence dans les sciences de la Terre rassemblant 1 000 personnes expertes et passionnées, réparties dans 29 entités implantées en France métropolitaine et d'outre-Mer. 
L'activité du BRGM a pour objectif la connaissance géologique et la compréhension des phénomènes liés au sol et au sous-sol, avec un enjeu: répondre aux défis des changements environnementaux à travers des projets innovants, à enjeux sociétaux.
Dans le cadre de vos missions, vous serez principalement chargé·e de :
 • contribuer avec le Directeur Régional à la promotion de l'activité en hydrogéologie, à l'identification des besoins auprès des clients et partenaires (DGTM, OEG, OFB, Communautés de communes etc.), 
• concevoir, piloter et réaliser les projets régionaux visant à mieux connaitre le fonctionnement hydrogéologique des aquifères guyanais (gestion quantitative, caractérisation du Fond géochimique pollutions diffuses, pollutions industrielles, intrusions salines…) ; 
• répondre aux sollicitations des services de l'État et des collectivités en concertation avec le directeur régional et des hydrogéologues expérimentés, et le cas échéant, mener des expertises et donner des avis pertinents et éclairés ; 
• assister les collectivités pour la prospection hydrogéologique et le suivi de forages ;
• valoriser et diffuser les résultats (rédaction de rapports, de compte-rendu de réunions, de publications scientifiques, communications orales et écrites, communications au sein de groupes de travail, envers la société civile …)
• contribuer activement à la production de l'équipe en place dans le respect du système de management de la qualité ; 
• encadrer le Volontaire de Service Civique (VSC) et le(s) stagiaire(s) en hydrogéologie <br /><br />
Date de début souhaitée : 02/02/2023 
Formation : BAC + 5 
Expérience : 5 - 10 ans 
Vous êtes titulaire d'un diplôme d'ingénieur·e, Master 2 ou Doctorat en géosciences, spécialisé·e dans les domaines de l'hydrogéologie et de l'environnement et vous avez une expérience professionnelle de 5 ans minimum dans ces domaines. 
Vous mobiliserez les compétences et qualités suivantes : 
• maitrise des différentes disciplines du Grand Cycle de l'eau (hydrogéologie, hydrologie, hydrogéochimie) – aspects quantitatifs et qualitatifs; une connaissance solide des aquifères de socle serait très appréciée ;
• aptitude à la mise en œuvre de campagnes hydrogéologiques (prospection géophysique, suivi forage, prélèvement, pompage d'essai…), accès et milieu difficiles de type forêt équatoriale, zone humide ; 
• pratique de la gestion de projet ; 
• pratique courante des SIG (ArcGIS, QGIS), des bases de données (Access, …), une connaissance de la modélisation mathématique (modèle réservoir Gardénia, GR4j ou ModFlow ) et des outils de traitement statistique ( ex : analyse de chroniques temporelle sous R, Matlab ou Python) serait un plus ; 
• capacité et goût pour mener des études et répondre aux sollicitations des interlocuteurs régionaux ; 
• intérêt pour le travail collaboratif, notamment avec des chefs de projets et des géologues qui peuvent être distants (collaboration Directions Régionales voisines), capacité à mobiliser les compétences des autres directions opérationnelles du BRGM ; 
• autonomie, rigueur et sens des responsabilités ;
• aisance relationnelle et capacité à adapter votre communication à différents publics ; 
• curiosité pour des domaines ou thèmes nouveaux ;
• capacité d'écoute, sens de l'analyse et force de proposition pour le développement de l'activité ; 
• excellentes capacités rédactionnelles - rédaction de rapports, comptes rendus, articles scientifiques. <br />
<b>Ville : </b>Cayenne<br />"|https://brgm-recrute.talent-soft.com/Pages/Offre/detailoffre.aspx?idOffre=2135&idOrigine=486&LCID=1036&offerReference=2022-2135|2023-01-11 10:03:40|CDI
2022-2178 - Ingénieur·e Géologue en Risques Naturels, Côtiers et Littoraux H/F|"<b>Métier : </b>F09 Géologie/Ingénieur·e / Chercheur·e<br />
Rejoindre le Bureau de Recherche Géologique et Minière (BRGM), c'est intégrer l'établissement public de référence dans les sciences de la Terre rassemblant 1 000 personnes expertes et passionnées, réparties dans 29 entités implantées en France métropolitaine et d'outre-Mer. 
L'activité du BRGM a pour objectif la connaissance géologique et la compréhension des phénomènes liés au sol et au sous-sol, avec un enjeu: répondre aux défis des changements environnementaux à travers des projets innovants, à enjeux sociétaux. 
La Direction régionale du BRGM en Provence-Alpes-Côte d'Azur (9 personnes) porte des projets dans les domaines d'application des sciences de la Terre en appui aux politiques publiques et à la stratégie régionale amenant à réaliser des missions de suivis et d'expertises au profit des collectivités et services de l'Etat. 
Dans le cadre de vos missions, vous serez principalement chargé·e de : 
- la reprise de l'activité courante sur les risques naturels en région PACA avec cartographies de terrain, développement du réseau auprès des collectivités et des services déconcentrés de l'Etat DDTM et DREAL : projets signés sur l'Evolution du recul des falaises côtières 13, 
- Participer à la cartographie de l'aléa mouvements de terrain Marseille, PPR et cartographie des risques gravitaires sur la métropole de Nice, sujets littoraux sur la côte bleue, …
- de la demande DREAL sur la construction d'un réseau pour BD tempête et développement d'outils d'aide à la décision, 
- de la gestion de crise et contribution au conseil scientifique de l'observatoire MonLittoral.fr et aux cotech type Camargue), 
- venir en appui des demandes d'expertise sur le terrain en urgence (aucun ingé en astreinte sur les risques mobilisable en PACA actuellement) <br /><br />
Date de début souhaitée : 01/04/2023 
Formation : Doctorat 
Expérience : 5 - 10 ans 
Vous mobiliserez les compétences et qualités suivantes : 
- maîtrise des concepts sur les risques naturels (aléa, exposition, vulnérabilité) ; 
- Excellentes connaissances des processus naturels à l'origine des risques, notamment côtiers et littoraux (mouvements de terrain, chute de blocs, érosion côtière, submersion marine…) 
- Une connaissance de la région PACA et du contexte de son environnement littoral serait appréciée ; 
- socle de compétences en géologie et géotechnique selon une approche naturaliste (reconnaissances de terrain, levés cartographiques et monitoring) et par le calcul (analyse de stabilité des pentes, trajectographie …) ; 
- bonne connaissance de la géologie, des moyens de mesures et de diagnostic (interprétation de cartes, campagnes de reconnaissances et de mesures sur le terrain, notamment par la mise en place d'instruments et de capteurs) ; 
- pratique et maîtrise des systèmes d'information géographique (ArcView, QGis) et outils de traitement des données ; 
- notion ou première expérience de traitement géostatistiques des données et de programmation informatique (Python, Matlab) ; 
- bonne capacité d'apprentissage et d'adaptation, de travail en équipe ; 
- autonomie et aisance rédactionnelle de rapports techniques, d'articles scientifiques et de présentation des résultats scientifiques et techniques ; - aisance orale et capacité d'animation de réunions ; 
- sens de l'analyse et de la rigueur scientifique ; 
- esprit d'initiative et curiosité ; 
- pratique de l'anglais indispensable, celle de l'italien serait un plus ; 
- respect des exigences de sécurité et de l'environnement pratiquées par l'entreprise. <br />
<b>Ville : </b>Marseille<br />"|https://brgm-recrute.talent-soft.com/Pages/Offre/detailoffre.aspx?idOffre=2178&idOrigine=486&LCID=1036&offerReference=2022-2178|2022-12-22 15:25:40|CDI
2022-2181 - Ingénieur.e chef.fe de projet en géologie des ressources minérales H/F|"<b>Métier : </b>F09 Géologie/Chef·fe de projet<br />
Rejoindre le Bureau de Recherche Géologique et Minière (BRGM), c'est intégrer l'établissement public de référence dans les sciences de la Terre rassemblant 1 000 personnes expertes et passionnées, réparties dans 29 entités implantées en France métropolitaine et d'outre-Mer.
L'activité du BRGM a pour objectif la connaissance géologique et la compréhension des phénomènes liés au sol et au sous-sol, avec un enjeu: répondre aux défis des changements environnementaux à travers des projets innovants, à enjeux sociétaux. 
Dans le cadre de vos missions, vous serez principalement chargé·e de : 
- Superviser la réalisation de projets multipartenaires pluridisciplinaires, d'appui aux politiques publiques, de recherche et/ou commerciaux, portant sur les ressources minérales, dans le respect de leur cahier des charges (notamment en termes d'objectifs, livrables, couts et délais) et des processus qualité du BRGM ; 
- Contribuer à la collecte, la capitalisation et la diffusion de données liées à la thématique ; 
- Contribuer à la mise en place, au fonctionnement et à l'animation de partenariats aussi bien internes qu'externes ; 
- Développer votre activité sur la thématique en développant et soumettant de nouvelles offres ; 
- Développer et entretenir une collaboration étroite avec les partenaires nationaux et/ou internationaux impliqués dans les projets ; 
- Valoriser et diffuser vos résultats sous forme de notes, rapports, présentations et/ou articles scientifiques, en français et en anglais ; 
- Rendre compte du déroulement des projets sous votre responsabilité aux interlocuteurs concernés (clients, correspondants, directeurs de programmes scientifiques, responsables hiérarchiques, etc.)<br /><br />
Date de début souhaitée : 03/04/2023 
Formation : BAC + 5 
Expérience : 5 - 10 ans 
Vous êtes titulaire d'un doctorat, et/ou d'un Master ou diplôme d'ingénieur en géologie, avec une spécialisation en ressources minérales (métalliques ou géomatériaux). 
Vous disposez d'une première expérience professionnelle de 3 à 5 ans dans la conduite de projets nationaux ou internationaux sur la thématique. 
Vous disposez de compétences dans l'acquisition, la valorisation, la capitalisation et la diffusion des données géoscientifiques.
Vous maitrisez l'anglais avec aisance, aussi bien à l'écrit qu'à l'oral. 
Vous mobiliserez les compétences et qualités suivantes : 
- Solides compétences en gestion de projets, nationaux ou internationaux, multipartenariaux et plurithématiques ; 
- Solides connaissances en géologie et particulièrement en gitologie des ressources minérales (métalliques et/ou géomatériaux) ; 
- Compétences dans l'acquisition, la capitalisation, le traitement, la valorisation et la diffusion de données géoscientifiques variées ; 
- Autonomie dans le travail et esprit d'initiative ; 
- Pratique courante de l'anglais écrit et oral ; 
- Sens du relationnel et capacité à s'intégrer au sein d'un consortium national ou international ; 
- Sens des responsabilités, de l'organisation et capacité à travailler en équipe ; 
- Capacité d'adaptation et de communication avec des interlocuteurs variés ; 
- Solides compétences rédactionnelles pour la valorisation de travaux scientifiques, notamment via la réalisation de documents de synthèse, de rapports, de publications et/ou de présentations à congrès scientifiques <br />
<b>Ville : </b>Orléans<br />"|https://brgm-recrute.talent-soft.com/Pages/Offre/detailoffre.aspx?idOffre=2181&idOrigine=486&LCID=1036&offerReference=2022-2181|2022-12-22 15:58:44|CDI
